"Time","Day","Month","Year","temp_C","temp_F"
1658,15,7,2016,21.775,71.195
1659,16,7,2016,21,69.8
1660,17,7,2016,21.5,70.7
1661,18,7,2016,22.588,72.6584
1662,19,7,2016,23.925,75.065
1663,20,7,2016,23.775,74.795
1664,21,7,2016,23.125,73.625
1665,22,7,2016,26.35,79.43
1666,23,7,2016,26.275,79.295
1667,24,7,2016,22.913,73.2434
1668,25,7,2016,23.463,74.2334
1669,26,7,2016,23.925,75.065
1670,27,7,2016,24.038,75.2684
1671,28,7,2016,23.688,74.6384
1672,29,7,2016,23.688,74.6384
1673,30,7,2016,24.188,75.5384
1674,31,7,2016,24.9,76.82
1675,1,8,2016,24.75,76.55
1676,2,8,2016,23.475,74.255
1677,3,8,2016,23.925,75.065
1678,4,8,2016,23.888,74.9984
1679,5,8,2016,23.438,74.1884
1680,6,8,2016,23.763,74.7734
1681,7,8,2016,23.988,75.1784
1682,8,8,2016,23.7,74.66
1683,9,8,2016,23.413,74.1434
1684,10,8,2016,22,71.6
1685,11,8,2016,22.325,72.185
1686,12,8,2016,22.35,72.23
1687,13,8,2016,22.525,72.545
1688,14,8,2016,23.15,73.67
1689,15,8,2016,23.85,74.93
1690,16,8,2016,23.35,74.03
1691,17,8,2016,23.463,74.2334
1692,18,8,2016,24.15,75.47
1693,19,8,2016,23.875,74.975
1694,20,8,2016,24.613,76.3034
1695,21,8,2016,23.588,74.4584
1696,22,8,2016,22.688,72.8384
1697,23,8,2016,22.788,73.0184
1698,24,8,2016,22.913,73.2434
1699,25,8,2016,23.213,73.7834
1700,26,8,2016,23.15,73.67
1701,27,8,2016,23.413,74.1434
1702,28,8,2016,22.563,72.6134
1703,29,8,2016,23.125,73.625
1704,30,8,2016,24.038,75.2684
1705,31,8,2016,24.275,75.695
1706,1,9,2016,24.325,75.785
1707,2,9,2016,23.8,74.84
1708,3,9,2016,23.463,74.2334
1709,4,9,2016,23.175,73.715
1710,5,9,2016,24.413,75.9434
1711,6,9,2016,23.625,74.525
1712,7,9,2016,22.488,72.4784
1713,8,9,2016,22.638,72.7484
1714,9,9,2016,22.938,73.2884
1715,10,9,2016,23.738,74.7284
1716,11,9,2016,23.2,73.76
1717,12,9,2016,23.038,73.4684
1718,13,9,2016,23.75,74.75
1719,14,9,2016,24,75.2
1720,15,9,2016,23.238,73.8284
1721,16,9,2016,20.938,69.6884
1722,17,9,2016,19.975,67.955
1723,18,9,2016,16.363,61.4534
1724,19,9,2016,18.975,66.155
1725,20,9,2016,19.625,67.325
1726,21,9,2016,20.1,68.18
1727,22,9,2016,19.513,67.1234
1728,23,9,2016,19.725,67.505
1729,24,9,2016,20.275,68.495
1730,25,9,2016,20.2,68.36
1731,26,9,2016,19.963,67.9334
1732,27,9,2016,19.888,67.7984
1733,28,9,2016,19.563,67.2134
1734,29,9,2016,19.388,66.8984
1735,30,9,2016,18.538,65.3684
1736,1,10,2016,19.95,67.91
1737,2,10,2016,20.438,68.7884
1738,3,10,2016,19.613,67.3034
1739,4,10,2016,18.375,65.075
1740,5,10,2016,17.838,64.1084
1741,6,10,2016,NA,NA
1742,7,10,2016,18.288,64.9184
1743,8,10,2016,17.775,63.995
1744,9,10,2016,16.488,61.6784
1745,10,10,2016,15.913,60.6434
1746,11,10,2016,13.363,56.0534
1747,12,10,2016,13.588,56.4584
1748,13,10,2016,17.65,63.77
1749,14,10,2016,22.138,71.8484
1750,15,10,2016,18.413,65.1434
1751,16,10,2016,16.938,62.4884
1752,17,10,2016,16.75,62.15
1753,18,10,2016,17,62.6
1754,19,10,2016,16.163,61.0934
1755,20,10,2016,15.588,60.0584
1756,21,10,2016,14.288,57.7184
1757,22,10,2016,14.388,57.8984
1758,23,10,2016,19.613,67.3034
1759,24,10,2016,20.4,68.72
1760,25,10,2016,21,69.8
1761,26,10,2016,20.975,69.755
1762,27,10,2016,18.288,64.9184
1763,28,10,2016,15.575,60.035
1764,29,10,2016,15.375,59.675
1765,30,10,2016,14.988,58.9784
1766,31,10,2016,14.988,58.9784
1767,1,11,2016,14.863,58.7534
1768,2,11,2016,15.463,59.8334
1769,3,11,2016,15.638,60.1484
1770,4,11,2016,14.575,58.235
1771,5,11,2016,17.925,64.265
1772,6,11,2016,16.525,61.745
1773,7,11,2016,10.9,51.62
1774,8,11,2016,NA,NA
1775,9,11,2016,9.913,49.8434
1776,10,11,2016,15.563,60.0134
1777,11,11,2016,16.163,61.0934
1778,12,11,2016,11.163,52.0934
1779,13,11,2016,11.088,51.9584
1780,14,11,2016,12.025,53.645
1781,15,11,2016,12.388,54.2984
1782,16,11,2016,11.75,53.15
1783,17,11,2016,12.675,54.815
1784,18,11,2016,15.338,59.6084
1785,19,11,2016,14.85,58.73
1786,20,11,2016,13.55,56.39
1787,21,11,2016,15.325,59.585
1788,22,11,2016,16.213,61.1834
1789,23,11,2016,19.013,66.2234
1790,24,11,2016,18.238,64.8284
1791,25,11,2016,13.138,55.6484
1792,26,11,2016,11.638,52.9484
1793,27,11,2016,11.013,51.8234
1794,28,11,2016,11.15,52.07
1795,29,11,2016,10.325,50.585
1796,30,11,2016,8.15,46.67
1797,1,12,2016,8.888,47.9984
1798,2,12,2016,11.463,52.6334
1799,3,12,2016,10.463,50.8334
1800,4,12,2016,11.138,52.0484
1801,5,12,2016,14.325,57.785
1802,6,12,2016,13.688,56.6384
1803,7,12,2016,11.05,51.89
1804,8,12,2016,10.475,50.855
1805,9,12,2016,9.613,49.3034
1806,10,12,2016,10.7,51.26
1807,11,12,2016,13.45,56.21
1808,12,12,2016,12.575,54.635
1809,13,12,2016,9.75,49.55
1810,14,12,2016,10.7,51.26
1811,15,12,2016,11.288,52.3184
1812,16,12,2016,11.213,52.1834
1813,17,12,2016,10.088,50.1584
1814,18,12,2016,8.388,47.0984
1815,19,12,2016,8.188,46.7384
1816,20,12,2016,11.675,53.015
1817,21,12,2016,12.163,53.8934
1818,22,12,2016,11.775,53.195
1819,23,12,2016,11.188,52.1384
1820,24,12,2016,10.813,51.4634
1821,25,12,2016,9.513,49.1234
1822,26,12,2016,10.613,51.1034
1823,27,12,2016,11.713,53.0834
1824,28,12,2016,9.663,49.3934
1825,29,12,2016,9.1,48.38
1826,30,12,2016,8.675,47.615
1827,31,12,2016,9.313,48.7634
1828,1,1,2017,9.325,48.785
1829,2,1,2017,10.45,50.81
1830,3,1,2017,10.138,50.2484
1831,4,1,2017,8.325,46.985
1832,5,1,2017,6.925,44.465
1833,6,1,2017,3.538,38.3684
1834,7,1,2017,3.625,38.525
1835,8,1,2017,7.825,46.085
1836,9,1,2017,6.85,44.33
1837,10,1,2017,8.813,47.8634
1838,11,1,2017,7.025,44.645
1839,12,1,2017,10.388,50.6984
1840,13,1,2017,11.913,53.4434
1841,14,1,2017,6.475,43.655
1842,15,1,2017,4.825,40.685
1843,16,1,2017,3.575,38.435
1844,17,1,2017,4.75,40.55
1845,18,1,2017,7.625,45.725
1846,19,1,2017,6.1,42.98
1847,20,1,2017,5.763,42.3734
1848,21,1,2017,9.175,48.515
1849,22,1,2017,10.875,51.575
1850,23,1,2017,9.963,49.9334
1851,24,1,2017,9.65,49.37
1852,25,1,2017,9.438,48.9884
1853,26,1,2017,9.375,48.875
1854,27,1,2017,10.475,50.855
1855,28,1,2017,11.888,53.3984
1856,29,1,2017,10.65,51.17
1857,30,1,2017,9.975,49.955
1858,31,1,2017,11.338,52.4084
1859,1,2,2017,9.713,49.4834
1860,2,2,2017,11.675,53.015
1861,3,2,2017,13.388,56.0984
1862,4,2,2017,12.913,55.2434
1863,5,2,2017,12.238,54.0284
1864,6,2,2017,10.713,51.2834
1865,7,2,2017,9.888,49.7984
1866,8,2,2017,8.9,48.02
1867,9,2,2017,10.313,50.5634
1868,10,2,2017,10.163,50.2934
1869,11,2,2017,9.363,48.8534
1870,12,2,2017,11.913,53.4434
1871,13,2,2017,11.825,53.285
1872,14,2,2017,11.863,53.3534
1873,15,2,2017,12.388,54.2984
1874,16,2,2017,10.088,50.1584
1875,17,2,2017,10.4,50.72
1876,18,2,2017,12.238,54.0284
1877,19,2,2017,9.163,48.4934
1878,20,2,2017,9.963,49.9334
1879,21,2,2017,10.188,50.3384
1880,22,2,2017,11.913,53.4434
1881,23,2,2017,12.2,53.96
1882,24,2,2017,13.263,55.8734
1883,25,2,2017,10.663,51.1934
1884,26,2,2017,10.7,51.26
1885,27,2,2017,9.825,49.685
1886,28,2,2017,12.563,54.6134
1887,1,3,2017,11.938,53.4884
1888,2,3,2017,11.888,53.3984
1889,3,3,2017,11,51.8
1890,4,3,2017,13.4,56.12
1891,5,3,2017,11.25,52.25
1892,6,3,2017,13.163,55.6934
1893,7,3,2017,12.45,54.41
1894,8,3,2017,10.088,50.1584
1895,9,3,2017,10.875,51.575
1896,10,3,2017,11.7,53.06
1897,11,3,2017,11.875,53.375
1898,12,3,2017,10.888,51.5984
1899,13,3,2017,12.113,53.8034
1900,14,3,2017,11.4,52.52
1901,15,3,2017,11.463,52.6334
1902,16,3,2017,11.35,52.43
1903,17,3,2017,10.763,51.3734
1904,18,3,2017,11.4,52.52
1905,19,3,2017,13.213,55.7834
1906,20,3,2017,13.45,56.21
1907,21,3,2017,14.663,58.3934
1908,22,3,2017,13.575,56.435
1909,23,3,2017,14.013,57.2234
1910,24,3,2017,17.625,63.725
1911,25,3,2017,14.15,57.47
1912,26,3,2017,11.038,51.8684
1913,27,3,2017,11.275,52.295
1914,28,3,2017,10.9,51.62
1915,29,3,2017,11.3,52.34
1916,30,3,2017,11.925,53.465
1917,31,3,2017,12.475,54.455
1918,1,4,2017,13.963,57.1334
1919,2,4,2017,12.563,54.6134
1920,3,4,2017,14.038,57.2684
1921,4,4,2017,14.225,57.605
1922,5,4,2017,13.475,56.255
1923,6,4,2017,13.063,55.5134
1924,7,4,2017,13.263,55.8734
1925,8,4,2017,14.325,57.785
1926,9,4,2017,14.9,58.82
1927,10,4,2017,14.775,58.595
1928,11,4,2017,14.25,57.65
1929,12,4,2017,16.138,61.0484
1930,13,4,2017,15.113,59.2034
1931,14,4,2017,15.175,59.315
1932,15,4,2017,15.6,60.08
1933,16,4,2017,15.75,60.35
1934,17,4,2017,14.963,58.9334
1935,18,4,2017,15.15,59.27
1936,19,4,2017,13.5,56.3
1937,20,4,2017,10.638,51.1484
1938,21,4,2017,11.388,52.4984
1939,22,4,2017,11.713,53.0834
1940,23,4,2017,12.475,54.455
1941,24,4,2017,13.85,56.93
1942,25,4,2017,14.7,58.46
1943,26,4,2017,16.75,62.15
1944,27,4,2017,15.113,59.2034
1945,28,4,2017,12.75,54.95
1946,29,4,2017,12.613,54.7034
1947,30,4,2017,13.638,56.5484
1948,1,5,2017,12.85,55.13
1949,2,5,2017,13.988,57.1784
1950,3,5,2017,15.288,59.5184
1951,4,5,2017,15.75,60.35
1952,5,5,2017,16.888,62.3984
1953,6,5,2017,17.213,62.9834
1954,7,5,2017,15.863,60.5534
1955,8,5,2017,15.225,59.405
1956,9,5,2017,15.65,60.17
1957,10,5,2017,16.888,62.3984
1958,11,5,2017,18.225,64.805
1959,12,5,2017,16.463,61.6334
1960,13,5,2017,17.025,62.645
1961,14,5,2017,17.338,63.2084
1962,15,5,2017,16.875,62.375
1963,16,5,2017,17.438,63.3884
1964,17,5,2017,18.963,66.1334
1965,18,5,2017,19.1,66.38
1966,19,5,2017,19.375,66.875
1967,20,5,2017,16.013,60.8234
1968,21,5,2017,16.525,61.745
1969,22,5,2017,18.088,64.5584
1970,23,5,2017,18.55,65.39
1971,24,5,2017,17.938,64.2884
1972,25,5,2017,19.163,66.4934
1973,26,5,2017,20.425,68.765
1974,27,5,2017,20.9,69.62
1975,28,5,2017,20.738,69.3284
1976,29,5,2017,21.7,71.06
1977,30,5,2017,21.163,70.0934
1978,31,5,2017,20.838,69.5084
1979,1,6,2017,21.125,70.025
1980,2,6,2017,21.8,71.24
1981,3,6,2017,21.938,71.4884
1982,4,6,2017,21.475,70.655
1983,5,6,2017,20.8,69.44
1984,6,6,2017,21.875,71.375
1985,7,6,2017,19.625,67.325
1986,8,6,2017,19.65,67.37
1987,9,6,2017,21.463,70.6334
1988,10,6,2017,20.788,69.4184
1989,11,6,2017,22.538,72.5684
1990,12,6,2017,23,73.4
1991,13,6,2017,23.45,74.21
1992,14,6,2017,23.963,75.1334
1993,15,6,2017,24.325,75.785
1994,16,6,2017,24.338,75.8084
1995,17,6,2017,24.638,76.3484
1996,18,6,2017,25.875,78.575
1997,19,6,2017,23.813,74.8634
1998,20,6,2017,NA,NA
1999,21,6,2017,24.15,75.47
2000,22,6,2017,24.588,76.2584
2001,23,6,2017,24.788,76.6184
2002,24,6,2017,25.15,77.27
2003,25,6,2017,25.063,77.1134
2004,26,6,2017,25.763,78.3734
2005,27,6,2017,26.338,79.4084
2006,28,6,2017,26.4,79.52
2007,29,6,2017,22.988,73.3784
2008,30,6,2017,20.613,69.1034
2009,1,7,2017,20.413,68.7434
2010,2,7,2017,21.838,71.3084
2011,3,7,2017,22.463,72.4334
2012,4,7,2017,23.288,73.9184
2013,5,7,2017,24.563,76.2134
2014,6,7,2017,25.613,78.1034
2015,7,7,2017,25.388,77.6984
2016,8,7,2017,25.588,78.0584
2017,9,7,2017,26.213,79.1834
2018,10,7,2017,25.05,77.09
2019,11,7,2017,26.138,79.0484
2020,12,7,2017,25.188,77.3384
2021,13,7,2017,24.85,76.73
2022,14,7,2017,24.013,75.2234
2023,15,7,2017,24.788,76.6184
2024,16,7,2017,25.075,77.135
2025,17,7,2017,24.313,75.7634
2026,18,7,2017,24.725,76.505
2027,19,7,2017,24.725,76.505
2028,20,7,2017,25.575,78.035
2029,21,7,2017,25.725,78.305
2030,22,7,2017,26.588,79.8584
2031,23,7,2017,25.513,77.9234
2032,24,7,2017,25.688,78.2384
2033,25,7,2017,23.825,74.885
2034,26,7,2017,22.5,72.5
2035,27,7,2017,22.35,72.23
2036,28,7,2017,23.563,74.4134
2037,29,7,2017,24.4,75.92
2038,30,7,2017,24.8,76.64
2039,31,7,2017,25.913,78.6434
2040,1,8,2017,29.063,84.3134
2041,2,8,2017,29.088,84.3584
2042,3,8,2017,28.925,84.065
2043,4,8,2017,27.913,82.2434
2044,5,8,2017,26.713,80.0834
2045,6,8,2017,26.438,79.5884
2046,7,8,2017,25.3,77.54
2047,8,8,2017,25.55,77.99
2048,9,8,2017,26.075,78.935
2049,10,8,2017,23.825,74.885
2050,11,8,2017,21.5,70.7
2051,12,8,2017,21.8,71.24
2052,13,8,2017,21.938,71.4884
2053,14,8,2017,23.663,74.5934
2054,15,8,2017,24.4,75.92
2055,16,8,2017,25.175,77.315
2056,17,8,2017,24.488,76.0784
2057,18,8,2017,24.513,76.1234
2058,19,8,2017,23.413,74.1434
2059,20,8,2017,21.975,71.555
2060,21,8,2017,22.838,73.1084
2061,22,8,2017,23.225,73.805
2062,23,8,2017,23.3,73.94
2063,24,8,2017,23.25,73.85
2064,25,8,2017,23.875,74.975
2065,26,8,2017,23.913,75.0434
2066,27,8,2017,23.788,74.8184
2067,28,8,2017,24.988,76.9784
2068,29,8,2017,NA,NA
2069,30,8,2017,NA,NA
2070,31,8,2017,25.55,77.99
2071,1,9,2017,NA,NA
2072,2,9,2017,20.175,68.315
2073,3,9,2017,19.475,67.055
2074,4,9,2017,20.725,69.305
2075,5,9,2017,20.938,69.6884
2076,6,9,2017,21.788,71.2184
2077,7,9,2017,21.238,70.2284
2078,8,9,2017,21.063,69.9134
2079,9,9,2017,23.1,73.58
2080,10,9,2017,19.875,67.775
2081,11,9,2017,20.125,68.225
2082,12,9,2017,19.425,66.965
2083,13,9,2017,18.85,65.93
2084,14,9,2017,21.025,69.845
2085,15,9,2017,20.375,68.675
2086,16,9,2017,18.5,65.3
2087,17,9,2017,17.475,63.455
2088,18,9,2017,16.5,61.7
2089,19,9,2017,16.538,61.7684
2090,20,9,2017,16.025,60.845
2091,21,9,2017,16.813,62.2634
2092,22,9,2017,17.663,63.7934
2093,23,9,2017,19.013,66.2234
2094,24,9,2017,18.813,65.8634
2095,25,9,2017,19,66.2
2096,26,9,2017,19.025,66.245
2097,27,9,2017,18.15,64.67
2098,28,9,2017,18.275,64.895
2099,29,9,2017,18.138,64.6484
2100,30,9,2017,18.613,65.5034
2101,1,10,2017,17.388,63.2984
2102,2,10,2017,18.825,65.885
2103,3,10,2017,18.713,65.6834
2104,4,10,2017,19.313,66.7634
2105,5,10,2017,19.288,66.7184
2106,6,10,2017,18.438,65.1884
2107,7,10,2017,17.538,63.5684
2108,8,10,2017,16.838,62.3084
2109,9,10,2017,17.6,63.68
2110,10,10,2017,17.775,63.995
2111,11,10,2017,17.788,64.0184
2112,12,10,2017,17.313,63.1634
2113,13,10,2017,17.825,64.085
2114,14,10,2017,17.463,63.4334
2115,15,10,2017,17.038,62.6684
2116,16,10,2017,16.575,61.835
2117,17,10,2017,16.375,61.475
2118,18,10,2017,16.488,61.6784
2119,19,10,2017,17.5,63.5
2120,20,10,2017,18.225,64.805
2121,21,10,2017,18.388,65.0984
2122,22,10,2017,18.088,64.5584
2123,23,10,2017,15.525,59.945
2124,24,10,2017,14.263,57.6734
2125,25,10,2017,14.913,58.8434
2126,26,10,2017,15.163,59.2934
2127,27,10,2017,17.088,62.7584
2128,28,10,2017,16.538,61.7684
2129,29,10,2017,15.375,59.675
2130,30,10,2017,15.613,60.1034
2131,31,10,2017,15.813,60.4634
2132,1,11,2017,15.725,60.305
2133,2,11,2017,15.475,59.855
2134,3,11,2017,16.363,61.4534
2135,4,11,2017,15.388,59.6984
2136,5,11,2017,16.213,61.1834
2137,6,11,2017,10.888,51.5984
2138,7,11,2017,10.788,51.4184
2139,8,11,2017,11.263,52.2734
2140,9,11,2017,11.025,51.845
2141,10,11,2017,12.263,54.0734
2142,11,11,2017,11.838,53.3084
2143,12,11,2017,14.963,58.9334
2144,13,11,2017,9.725,49.505
2145,14,11,2017,NA,NA
2146,15,11,2017,12.4,54.32
2147,16,11,2017,11.975,53.555
2148,17,11,2017,11.3,52.34
2149,18,11,2017,12.075,53.735
2150,19,11,2017,10.938,51.6884
2151,20,11,2017,11.45,52.61
2152,21,11,2017,12.963,55.3334
2153,22,11,2017,11.088,51.9584
2154,23,11,2017,11.5,52.7
2155,24,11,2017,11.388,52.4984
2156,25,11,2017,15.3,59.54
2157,26,11,2017,10.075,50.135
2158,27,11,2017,7.363,45.2534
2159,28,11,2017,8.475,47.255
2160,29,11,2017,NA,NA
2161,30,11,2017,7.525,45.545
2162,1,12,2017,5.888,42.5984
2163,2,12,2017,7.225,45.005
2164,3,12,2017,7.925,46.265
2165,4,12,2017,6.55,43.79
2166,5,12,2017,7.575,45.635
2167,6,12,2017,7.725,45.905
2168,7,12,2017,10,50
2169,8,12,2017,11.463,52.6334
2170,9,12,2017,8.725,47.705
2171,10,12,2017,8.825,47.885
2172,11,12,2017,17.1,62.78
2173,12,12,2017,11.838,53.3084
2174,13,12,2017,9.4,48.92
2175,14,12,2017,12.925,55.265
2176,15,12,2017,11.088,51.9584
2177,16,12,2017,9.825,49.685
2178,17,12,2017,5.263,41.4734
2179,18,12,2017,6.088,42.9584
2180,19,12,2017,7.738,45.9284
2181,20,12,2017,5.738,42.3284
2182,21,12,2017,NA,NA
2183,22,12,2017,6.5,43.7
2184,23,12,2017,7.375,45.275
2185,24,12,2017,8.288,46.9184
2186,25,12,2017,11.988,53.5784
2187,26,12,2017,10,50
2188,27,12,2017,10.938,51.6884
2189,28,12,2017,9.05,48.29
2190,29,12,2017,6.325,43.385
2191,30,12,2017,11,51.8
2192,31,12,2017,10.75,51.35
2193,1,1,2018,12.225,54.005
2194,2,1,2018,11.613,52.9034
2195,3,1,2018,12.825,55.085
2196,4,1,2018,15.188,59.3384
2197,5,1,2018,12.6,54.68
2198,6,1,2018,13.038,55.4684
2199,7,1,2018,19.063,66.3134
2200,8,1,2018,19,66.2
2201,9,1,2018,12.038,53.6684
2202,10,1,2018,9.85,49.73
2203,11,1,2018,9.15,48.47
2204,12,1,2018,8.413,47.1434
2205,13,1,2018,9.15,48.47
2206,14,1,2018,9.138,48.4484
2207,15,1,2018,8.963,48.1334
2208,16,1,2018,12.313,54.1634
2209,17,1,2018,13.025,55.445
2210,18,1,2018,9.05,48.29
2211,19,1,2018,11.338,52.4084
2212,20,1,2018,9.95,49.91
2213,21,1,2018,13.563,56.4134
2214,22,1,2018,11.05,51.89
2215,23,1,2018,12.45,54.41
2216,24,1,2018,11.763,53.1734
2217,25,1,2018,10.775,51.395
2218,26,1,2018,11.163,52.0934
2219,27,1,2018,12.013,53.6234
2220,28,1,2018,10.65,51.17
2221,29,1,2018,9,48.2
2222,30,1,2018,11.113,52.0034
2223,31,1,2018,11.513,52.7234
2224,1,2,2018,10.775,51.395
2225,2,2,2018,10.413,50.7434
2226,3,2,2018,8.213,46.7834
2227,4,2,2018,7.763,45.9734
2228,5,2,2018,9.988,49.9784
2229,6,2,2018,9.125,48.425
2230,7,2,2018,8.438,47.1884
2231,8,2,2018,7.338,45.2084
2232,9,2,2018,7.763,45.9734
2233,10,2,2018,7.513,45.5234
2234,11,2,2018,7.35,45.23
2235,12,2,2018,8.725,47.705
2236,13,2,2018,6.463,43.6334
2237,14,2,2018,6.85,44.33
2238,15,2,2018,6.938,44.4884
2239,16,2,2018,11,51.8
2240,17,2,2018,11.8,53.24
2241,18,2,2018,11.3,52.34
2242,19,2,2018,9.363,48.8534
2243,20,2,2018,8.413,47.1434
2244,21,2,2018,7.075,44.735
2245,22,2,2018,6.788,44.2184
2246,23,2,2018,8.725,47.705
2247,24,2,2018,9.063,48.3134
2248,25,2,2018,10.15,50.27
2249,26,2,2018,6.075,42.935
2250,27,2,2018,2,35.6
2251,28,2,2018,NA,NA
2252,1,3,2018,11.375,52.475
2253,2,3,2018,11.95,53.51
2254,3,3,2018,11.575,52.835
2255,4,3,2018,9.7,49.46
2256,5,3,2018,10.863,51.5534
2257,6,3,2018,10.913,51.6434
2258,7,3,2018,12.488,54.4784
2259,8,3,2018,11.338,52.4084
2260,9,3,2018,11.163,52.0934
2261,10,3,2018,13.388,56.0984
2262,11,3,2018,14.263,57.6734
2263,12,3,2018,13.913,57.0434
2264,13,3,2018,13.013,55.4234
2265,14,3,2018,10.7,51.26
2266,15,3,2018,12.938,55.2884
2267,16,3,2018,13.313,55.9634
2268,17,3,2018,11.675,53.015
2269,18,3,2018,10.063,50.1134
2270,19,3,2018,9.913,49.8434
2271,20,3,2018,8.788,47.8184
2272,21,3,2018,9.088,48.3584
2273,22,3,2018,8.325,46.985
2274,23,3,2018,8.288,46.9184
2275,24,3,2018,9.925,49.865
2276,25,3,2018,11.013,51.8234
2277,26,3,2018,9.588,49.2584
2278,27,3,2018,10.35,50.63
2279,28,3,2018,13.05,55.49
2280,29,3,2018,13,55.4
2281,30,3,2018,13.175,55.715
2282,31,3,2018,11.5,52.7
2283,1,4,2018,11.625,52.925
2284,2,4,2018,10.95,51.71
2285,3,4,2018,14.175,57.515
2286,4,4,2018,16.163,61.0934
2287,5,4,2018,13.975,57.155
2288,6,4,2018,12.4,54.32
2289,7,4,2018,13.788,56.8184
2290,8,4,2018,15.913,60.6434
2291,9,4,2018,14.263,57.6734
2292,10,4,2018,12.538,54.5684
2293,11,4,2018,13.375,56.075
2294,12,4,2018,12.388,54.2984
2295,13,4,2018,12.95,55.31
2296,14,4,2018,16.675,62.015
2297,15,4,2018,17.25,63.05
2298,16,4,2018,14.7,58.46
2299,17,4,2018,14.15,57.47
2300,18,4,2018,15.263,59.4734
2301,19,4,2018,16.538,61.7684
2302,20,4,2018,15.825,60.485
2303,21,4,2018,15.45,59.81
2304,22,4,2018,16.1,60.98
2305,23,4,2018,16.488,61.6784
2306,24,4,2018,16.525,61.745
2307,25,4,2018,16.613,61.9034
2308,26,4,2018,17.175,62.915
2309,27,4,2018,17.425,63.365
2310,28,4,2018,18.225,64.805
2311,29,4,2018,17.775,63.995
2312,30,4,2018,16.188,61.1384
2313,1,5,2018,13.175,55.715
2314,2,5,2018,14.038,57.2684
2315,3,5,2018,15.713,60.2834
2316,4,5,2018,16.338,61.4084
2317,5,5,2018,17.313,63.1634
2318,6,5,2018,17.138,62.8484
2319,7,5,2018,17.588,63.6584
2320,8,5,2018,17.25,63.05
2321,9,5,2018,18.1,64.58
2322,10,5,2018,18.2,64.76
2323,11,5,2018,17.825,64.085
2324,12,5,2018,17.463,63.4334
2325,13,5,2018,15.313,59.5634
2326,14,5,2018,12.025,53.645
2327,15,5,2018,13.738,56.7284
2328,16,5,2018,16,60.8
2329,17,5,2018,16.875,62.375
2330,18,5,2018,16.975,62.555
2331,19,5,2018,18.425,65.165
2332,20,5,2018,18.763,65.7734
2333,21,5,2018,17.213,62.9834
2334,22,5,2018,17.738,63.9284
2335,23,5,2018,18.925,66.065
2336,24,5,2018,18.613,65.5034
2337,25,5,2018,19.425,66.965
2338,26,5,2018,21.538,70.7684
2339,27,5,2018,22.063,71.7134
2340,28,5,2018,19.175,66.515
2341,29,5,2018,20.45,68.81
2342,30,5,2018,20.513,68.9234
2343,31,5,2018,20.238,68.4284
2344,1,6,2018,19.588,67.2584
2345,2,6,2018,20.475,68.855
2346,3,6,2018,21.488,70.6784
2347,4,6,2018,20.313,68.5634
2348,5,6,2018,20.625,69.125
2349,6,6,2018,20.7,69.26
2350,7,6,2018,19.363,66.8534
2351,8,6,2018,19.5,67.1
2352,9,6,2018,20.5,68.9
2353,10,6,2018,22.313,72.1634
2354,11,6,2018,23.025,73.445
2355,12,6,2018,22.088,71.7584
2356,13,6,2018,19.163,66.4934
2357,14,6,2018,20.413,68.7434
2358,15,6,2018,21.425,70.565
2359,16,6,2018,21.725,71.105
2360,17,6,2018,22.213,71.9834
2361,18,6,2018,22.338,72.2084
2362,19,6,2018,23.238,73.8284
2363,20,6,2018,23.525,74.345
2364,21,6,2018,23.275,73.895
2365,22,6,2018,22.675,72.815
2366,23,6,2018,22.4,72.32
2367,24,6,2018,21.875,71.375
2368,25,6,2018,21.15,70.07
2369,26,6,2018,21.575,70.835
2370,27,6,2018,22.188,71.9384
2371,28,6,2018,21.525,70.745
2372,29,6,2018,22.1,71.78
2373,30,6,2018,23.7,74.66
2374,1,7,2018,24.388,75.8984
2375,2,7,2018,24.363,75.8534
2376,3,7,2018,25.313,77.5634
2377,4,7,2018,25.325,77.585
2378,5,7,2018,25.375,77.675
2379,6,7,2018,24.113,75.4034
2380,7,7,2018,23.863,74.9534
2381,8,7,2018,23.988,75.1784
2382,9,7,2018,24.05,75.29
2383,10,7,2018,23.925,75.065
2384,11,7,2018,24.05,75.29
2385,12,7,2018,23.825,74.885
2386,13,7,2018,NA,NA
2387,14,7,2018,26.5,79.7
2388,15,7,2018,25.7,78.26
2389,16,7,2018,25.638,78.1484
2390,17,7,2018,24.175,75.515
2391,18,7,2018,24.125,75.425
2392,19,7,2018,25.213,77.3834
2393,20,7,2018,24.35,75.83
2394,21,7,2018,26.175,79.115
2395,22,7,2018,24.463,76.0334
2396,23,7,2018,25.325,77.585
2397,24,7,2018,24.975,76.955
2398,25,7,2018,24.538,76.1684
2399,26,7,2018,24.988,76.9784
2400,27,7,2018,25.413,77.7434
2401,28,7,2018,25.213,77.3834
2402,29,7,2018,25.175,77.315
2403,30,7,2018,26.55,79.79
2404,31,7,2018,27.025,80.645
2405,1,8,2018,27.475,81.455
2406,2,8,2018,27.575,81.635
2407,3,8,2018,25.963,78.7334
2408,4,8,2018,26.325,79.385
2409,5,8,2018,27.013,80.6234
2410,6,8,2018,27.188,80.9384
2411,7,8,2018,27.213,80.9834
2412,8,8,2018,27.163,80.8934
2413,9,8,2018,27.35,81.23
2414,10,8,2018,27.825,82.085
2415,11,8,2018,26.413,79.5434
